Precision | Recall | F1 Score | F1 Score (Weighted) | ACC | AUC | PR AUC | ARI | MCC | DBI | SS
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.4441,0.6654
0.9487,0.9167,0.9246,0.9176,0.9200,0.9568,0.9181,0.7490,0.8835,0.5481,0.5838
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.2986,0.6915
0.9722,0.9630,0.9659,0.9597,0.9600,0.9992,0.9984,0.8592,0.9393,0.3849,0.7046
0.9583,0.9524,0.9521,0.9598,0.9600,0.9960,0.9923,0.9012,0.9407,0.5724,0.5674
0.9778,0.9524,0.9629,0.9592,0.9600,0.9992,0.9984,0.8620,0.9328,0.4647,0.6240
0.9722,0.9167,0.9379,0.9580,0.9600,0.9472,0.9006,0.8996,0.9370,0.3054,0.7475
0.9630,0.9524,0.9548,0.9580,0.9583,0.9957,0.9922,0.8818,0.9395,0.4487,0.6283
0.5926,0.6250,0.6028,0.8774,0.8750,0.9705,0.9495,0.6817,0.7615,0.4316,0.3676
0.9762,0.9167,0.9400,0.9561,0.9583,0.9931,0.9887,0.8792,0.9311,0.4920,0.6209
Final Result | Precision: 0.9361 � 0.1155 | Recall: 0.9195 � 0.1024 | F1 Score: 0.9241 � 0.1096 | F1 (Weighted): 0.9546 � 0.0340 | ACC: 0.9552 � 0.0343 | ARI: 0.8714 � 0.0928 | MCC: 0.9266 � 0.0637 | AUC: 0.9858 � 0.0189 | PR AUC: 0.9738 � 0.0354 | DBI: 0.4391 � 0.0859 | SS: 0.6201 � 0.0992
