Fold 0 | Precision: 0.9156 | Recall: 0.8838 | F1 Score: 0.8957 | F1 Score (Weighted): 0.8964 | ACC: 0.8971 | ARI: 0.7384 | MCC: 0.8397 | AUC: 0.9761 | PR AUC: 0.9325 | DBI: 0.5677 | SS: 0.5086
Fold 1 | Precision: 0.9563 | Recall: 0.9681 | F1 Score: 0.9612 | F1 Score (Weighted): 0.9414 | ACC: 0.9403 | ARI: 0.8231 | MCC: 0.9094 | AUC: 0.9741 | PR AUC: 0.9536 | DBI: 0.5563 | SS: 0.4532
Fold 2 | Precision: 0.8344 | Recall: 0.8476 | F1 Score: 0.8243 | F1 Score (Weighted): 0.8991 | ACC: 0.8955 | ARI: 0.7524 | MCC: 0.8248 | AUC: 0.9884 | PR AUC: 0.9621 | DBI: 0.6884 | SS: 0.3956
Fold 3 | Precision: 0.7317 | Recall: 0.6977 | F1 Score: 0.7030 | F1 Score (Weighted): 0.8117 | ACC: 0.8209 | ARI: 0.6120 | MCC: 0.7237 | AUC: 0.9527 | PR AUC: 0.8681 | DBI: 0.4804 | SS: 0.4958
Fold 4 | Precision: 0.8557 | Recall: 0.7157 | F1 Score: 0.7607 | F1 Score (Weighted): 0.7695 | ACC: 0.7761 | ARI: 0.4996 | MCC: 0.6501 | AUC: 0.9485 | PR AUC: 0.8291 | DBI: 0.5688 | SS: 0.4721
Fold 5 | Precision: 0.6980 | Recall: 0.7223 | F1 Score: 0.7081 | F1 Score (Weighted): 0.8600 | ACC: 0.8657 | ARI: 0.6454 | MCC: 0.7964 | AUC: 0.9621 | PR AUC: 0.9094 | DBI: 0.5669 | SS: 0.4884
Fold 6 | Precision: 0.7361 | Recall: 0.7279 | F1 Score: 0.7277 | F1 Score (Weighted): 0.8347 | ACC: 0.8358 | ARI: 0.6643 | MCC: 0.7556 | AUC: 0.9539 | PR AUC: 0.8871 | DBI: 0.8109 | SS: 0.4771
Fold 7 | Precision: 0.7792 | Recall: 0.7358 | F1 Score: 0.7542 | F1 Score (Weighted): 0.8609 | ACC: 0.8657 | ARI: 0.7107 | MCC: 0.7900 | AUC: 0.9734 | PR AUC: 0.9302 | DBI: 0.6502 | SS: 0.4984
Fold 8 | Precision: 0.8409 | Recall: 0.7547 | F1 Score: 0.7804 | F1 Score (Weighted): 0.8456 | ACC: 0.8507 | ARI: 0.6539 | MCC: 0.7677 | AUC: 0.9651 | PR AUC: 0.9146 | DBI: 0.4817 | SS: 0.4955
Fold 9 | Precision: 0.6838 | Recall: 0.6024 | F1 Score: 0.6274 | F1 Score (Weighted): 0.7797 | ACC: 0.7910 | ARI: 0.5288 | MCC: 0.6746 | AUC: 0.9292 | PR AUC: 0.8419 | DBI: 0.5503 | SS: 0.3843
Final Result | Precision: 0.8032 � 0.0876 | Recall: 0.7656 � 0.0999 | F1 Score: 0.7743 � 0.0928 | F1 Score (Weighted): 0.8499 � 0.0513 | ACC: 0.8539 � 0.0477 | ARI: 0.6629 � 0.0945 | MCC: 0.7732 � 0.0736 | AUC: 0.9624 � 0.0161 | PR AUC: 0.9029 � 0.0430 | DBI: 0.5922 � 0.0949 | SS: 0.4669 � 0.0413
