Precision | Recall | F1 Score | F1 Score (Weighted) | ACC | AUC | PR AUC | ARI | MCC | DBI | SS
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5277,0.5737
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5595,0.5946
0.9762,0.9583,0.9654,0.9594,0.9600,0.9912,0.9850,0.8590,0.9353,0.5888,0.5249
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.3928,0.6890
0.9762,0.9583,0.9654,0.9594,0.9600,0.9992,0.9984,0.8590,0.9353,0.5664,0.5024
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.5604,0.6067
0.9630,0.9722,0.9659,0.9603,0.9600,0.9432,0.8419,0.8592,0.9393,0.4527,0.6496
0.9333,0.8000,0.8201,0.8552,0.8750,0.9358,0.8643,0.6883,0.8113,0.5529,0.5593
0.9583,0.9722,0.9633,0.9588,0.9583,0.9983,0.9967,0.8556,0.9365,0.5105,0.5760
0.8981,0.8389,0.8472,0.8698,0.8750,0.9887,0.9794,0.6568,0.8059,0.5553,0.5624
Final Result | Precision: 0.9705 ± 0.0322 | Recall: 0.9500 ± 0.0678 | F1 Score: 0.9527 ± 0.0619 | F1 Score (Weighted): 0.9563 ± 0.0504 | ACC: 0.9588 ± 0.0456 | ARI: 0.8778 ± 0.1209 | MCC: 0.9364 ± 0.0699 | AUC: 0.9856 ± 0.0234 | PR AUC: 0.9666 ± 0.0574 | DBI: 0.5267 ± 0.0573 | SS: 0.5839 ± 0.0523
