Fold 0 | Precision: 0.8708 | Recall: 0.9129 | F1 Score: 0.8831 | F1 Weighted Score: 0.8800 | ACC: 0.8800 | ARI: 0.6494 | MCC: 0.8346 | AUC: 0.9589 | PR AUC: 0.9094 | DBI: 0.7248 | SS: 0.3617
Fold 1 | Precision: 0.8507 | Recall: 0.8250 | F1 Score: 0.8344 | F1 Weighted Score: 0.8413 | ACC: 0.8400 | ARI: 0.5875 | MCC: 0.7810 | AUC: 0.9632 | PR AUC: 0.9112 | DBI: 0.8894 | SS: 0.2802
Fold 2 | Precision: 0.7452 | Recall: 0.7341 | F1 Score: 0.7113 | F1 Weighted Score: 0.7171 | ACC: 0.7200 | ARI: 0.3188 | MCC: 0.6435 | AUC: 0.9200 | PR AUC: 0.8144 | DBI: 0.7570 | SS: 0.4538
Fold 3 | Precision: 0.8667 | Recall: 0.8000 | F1 Score: 0.7929 | F1 Weighted Score: 0.8263 | ACC: 0.8400 | ARI: 0.6862 | MCC: 0.7963 | AUC: 0.9616 | PR AUC: 0.9283 | DBI: 0.6983 | SS: 0.2906
Fold 4 | Precision: 0.6418 | Recall: 0.7354 | F1 Score: 0.6436 | F1 Weighted Score: 0.6797 | ACC: 0.7200 | ARI: 0.4723 | MCC: 0.5997 | AUC: 0.9216 | PR AUC: 0.8319 | DBI: 0.8269 | SS: 0.3697
Fold 5 | Precision: 0.8705 | Recall: 0.8661 | F1 Score: 0.8659 | F1 Weighted Score: 0.8798 | ACC: 0.8800 | ARI: 0.7097 | MCC: 0.8395 | AUC: 0.9520 | PR AUC: 0.8772 | DBI: 0.6372 | SS: 0.4488
Fold 6 | Precision: 0.9125 | Recall: 0.9125 | F1 Score: 0.9125 | F1 Weighted Score: 0.9200 | ACC: 0.9200 | ARI: 0.7444 | MCC: 0.8476 | AUC: 0.9632 | PR AUC: 0.9643 | DBI: 0.6091 | SS: 0.4849
Fold 7 | Precision: 0.6562 | Recall: 0.6146 | F1 Score: 0.6118 | F1 Weighted Score: 0.6053 | ACC: 0.6400 | ARI: 0.3207 | MCC: 0.5055 | AUC: 0.8805 | PR AUC: 0.7351 | DBI: 0.7314 | SS: 0.2281
Fold 8 | Precision: 0.7705 | Recall: 0.7542 | F1 Score: 0.7423 | F1 Weighted Score: 0.7519 | ACC: 0.7500 | ARI: 0.4101 | MCC: 0.6769 | AUC: 0.8744 | PR AUC: 0.7811 | DBI: 0.8585 | SS: 0.3549
Fold 9 | Precision: 0.8583 | Recall: 0.8869 | F1 Score: 0.8542 | F1 Weighted Score: 0.8785 | ACC: 0.8750 | ARI: 0.7183 | MCC: 0.8389 | AUC: 0.9786 | PR AUC: 0.9456 | DBI: 0.5630 | SS: 0.5131
Final Result | Precision: 0.8043 � 0.0908 | Recall: 0.8042 � 0.0910 | F1 Score: 0.7852 � 0.0985 | F1 (Weighted): 0.7980 � 0.0986 | ACC: 0.8065 � 0.0875 | ARI: 0.5617 � 0.1587 | MCC: 0.7363 � 0.1153 | AUC: 0.9374 � 0.0347 | PR AUC: 0.8698 � 0.0721 | DBI: 0.7296 � 0.1021 | SS: 0.3786 � 0.0900
(Percentile Graph)
Fold 0 | Precision: 0.8708 | Recall: 0.9129 | F1 Score: 0.8831 | F1 Weighted Score: 0.8800 | ACC: 0.8800 | ARI: 0.6494 | MCC: 0.8346 | AUC: 0.9520 | PR AUC: 0.9127 | DBI: 0.7191 | SS: 0.3732
Fold 1 | Precision: 0.8632 | Recall: 0.8375 | F1 Score: 0.8344 | F1 Weighted Score: 0.8358 | ACC: 0.8400 | ARI: 0.5805 | MCC: 0.7850 | AUC: 0.9712 | PR AUC: 0.9277 | DBI: 0.8668 | SS: 0.3096
