Precision | Recall | F1 Score | F1 Score (Weighted) | ACC | AUC | PR AUC | ARI | MCC | DBI | SS
0.9444,0.9286,0.9303,0.9327,0.9310,0.9976,0.9931,0.8110,0.9123,0.8209,0.3948
0.8893,0.8616,0.8618,0.8643,0.8621,0.9806,0.9509,0.6263,0.8254,0.7186,0.4573
0.8643,0.8304,0.8358,0.8365,0.8276,0.9588,0.9131,0.5485,0.7792,0.9246,0.3464
0.8730,0.8557,0.8565,0.8633,0.8621,0.9893,0.9725,0.6596,0.8192,0.8648,0.3547
0.9722,0.9583,0.9626,0.9637,0.9643,0.9911,0.9845,0.9033,0.9535,0.6186,0.5424
0.8693,0.8333,0.8378,0.8497,0.8571,0.9541,0.9145,0.7070,0.8163,0.9738,0.3029
0.8889,0.8854,0.8853,0.8927,0.8929,0.9855,0.9653,0.7377,0.8576,0.8596,0.3947
0.7758,0.7574,0.7620,0.7561,0.7500,0.9435,0.8712,0.4130,0.6695,0.8701,0.3397
0.8042,0.7946,0.7849,0.7832,0.7857,0.9613,0.9171,0.4775,0.7234,1.0194,0.2959
0.9087,0.8929,0.8946,0.8946,0.8929,0.9843,0.9615,0.7053,0.8615,0.7781,0.3509
Final Result | Precision: 0.8790 ± 0.0554 | Recall: 0.8598 ± 0.0570 | F1 Score: 0.8612 ± 0.0580 | F1 Score (Weighted): 0.8637 ± 0.0596 | ACC: 0.8626 ± 0.0606 | ARI: 0.6589 ± 0.1415 | MCC: 0.8218 ± 0.0795 | AUC: 0.9746 ± 0.0176 | PR AUC: 0.9444 ± 0.0368 | DBI: 0.8448 ± 0.1127 | SS: 0.3780 ± 0.0707
